월,일자,두께,소재폭,제품폭,마진,두께그룹,폭그룹,마진그룹,강종,품명그룹,기준장력,No.,생산일,라인,생산지시번호,작업장,소재번호,소유,품명,유형,재질,Size,수량,소재중량,소재길이,제품번호,제품구분,생산중량,수율(%),Size.1,단중,중량,Gross중량,도유,장력1,스피드1,장력2,스피드2,장력3,스피드3,장력,스피드,수요가,OK,NG
5,44322,1.4,1214.3,1214.3,0.0,1.4≤t＜1.5,1200≤w＜1300,정정,60K,GI 외,350,1318,20210506,STL,DP210504084,OO철강(주)XX공장,21/CRE291B-C01,임가공,CR,Skelp,SPFC590,1.402 x 1214.3 x C,1,8790,667.0,21/CRE291B-P01,제품,8750,99.54,1.402 x 1214.3 x C,8750.0,8750,8790,AH,0.0,0.0,0.0,0.0,0.0,0.0,0,0,OO제철(주)XX,0,1
7,44382,0.9,1618.6,1530.0,88.59999999999991,0.9≤t＜1.0,1500≤w＜1600,6mm↑,일반,GI 외,320,2005,20210705,STL,DP210702093,OO철강(주)XX공장,21/BAU5817A-C01,임가공,GA,Skelp,SGACEN,0.999 x 1618.6 x C,1,10630,851.0,21/BAU5817A-P01,제품,10020,94.26,0.999 x 1530 x C,10020.0,10020,10048,AG,297.0,122.0,295.0,122.0,283.0,113.0,292,119,OO제철(주)XX,0,1
3,44263,1.5,1180.3,1180.3,0.0,1.5≤t＜1.6,1100≤w＜1200,정정,일반,GI 외,350,644,20210308,STL,DP210308018,OO철강(주)XX공장,21/BAS0690-C01,임가공,HG,Skelp,KS-SGH295Y,1.551 x 1180.3 x C,1,21260,1490.0,21/BAS0690-P01,제품,21080,99.15,1.551 x 1180.3 x C,21080.0,21080,21260,XX,394.0,202.0,419.0,202.0,428.0,178.0,414,194,OO제철(주)XX,1,0
4,44300,1.0,859.8,849.0,10.799999999999956,1.0≤t＜1.1,800≤w＜900,6mm↑,80K,GI 외,210,1002,20210414,STL,DP210412111,OO철강(주)XX공장,21/CRB480-C01,임가공,GA,Skelp,SGAFC780DP,1.006 x 859.8 x C,1,13620,2061.0,21/CRB480-P01,제품,13470,98.9,1.006 x 849 x C,13470.0,13470,13449,AG,314.0,159.0,340.0,175.0,339.0,164.0,331,166,OO제철(주)XX,1,0
5,44327,1.2,1222.2,1222.2,0.0,1.2≤t＜1.3,1200≤w＜1300,정정,일반,GI 외,320,1466,20210511,STL,DP210504174,OO철강(주)XX공장,21/BAT0048A-C01,임가공,GI,Skelp,A653-CS/B,1.221 x 1222.2 x C,1,8870,768.0,21/BAT0048A-P01,제품,8860,99.89,1.221 x 1222.2 x C,8860.0,8860,8870,XX,0.0,0.0,0.0,0.0,0.0,0.0,0,0,OO제철(주)XX,0,1
3,44267,2.0,1206.4,1206.4,0.0,1.9≤t＜5.0,1200≤w＜1300,정정,일반,GI 외,430,662,20210312,STL,DP210309062,OO철강(주)XX공장,21/BAS1779-C01,임가공,PO,Skelp,A1011M-CS/B,2.067 x 1206.4 x C,1,21080,1078.0,21/BAS1779-P01,제품,20950,99.38,2.067 x 1206.4 x C,20950.0,20950,21080,AL,0.0,0.0,0.0,0.0,0.0,0.0,0,0,OO제철(주)XX,0,1
1,44215,2.2,1212.2,1212.2,0.0,1.9≤t＜5.0,1200≤w＜1300,정정,일반,GI 외,430,240,20210119,STL,DP210113042,OO철강(주)XX공장,21/BAQ0709AB-C01,임가공,GA,Skelp,SGACEN,2.275 x 1212.2 x C,1,4760,221.0,21/BAQ0709AB-P01,제품,4740,99.58,2.275 x 1212.2 x C,4740.0,4740,4760,AG,0.0,0.0,0.0,0.0,0.0,0.0,0,0,OO제철(주)XX,0,1
5,44337,1.4,1253.2,1253.2,0.0,1.4≤t＜1.5,1200≤w＜1300,정정,일반,GI 외,350,1595,20210521,STL,DP210517282,OO철강(주)XX공장,21/CRK148-C01,임가공,CR,Skelp,CR3 SPCEN,1.49 x 1253.2 x C,1,28440,1957.0,21/CRK148-P01,제품,28420,99.93,1.49 x 1253.2 x C,7130.0,7130,7110,AH,350.0,160.0,346.0,159.0,332.0,141.0,343,153,OO제철(주)XX,1,0
6,44371,0.6,955.3,934.0,21.299999999999955,0.6≤t＜0.7,900≤w＜1000,6mm↑,60K,GI 외,200,1968,20210624,STL,DP210621064,OO철강(주)XX공장,21/CRS317-C01,임가공,CR,Skelp,SPFC590,0.686 x 955.3 x C,1,21360,4218.0,21/CRS317-P02,제품,20910,97.89,0.686 x 934 x C,10490.0,10490,10442,AH,180.0,25.0,337.0,165.0,347.0,179.0,288,123,OO제철(주)XX,0,1
7,44397,1.0,1584.9,1568.0,16.90000000000009,1.0≤t＜1.1,1500≤w＜1600,6mm↑,일반,GI 외,350,2135,20210720,STL,DP210716006,OO철강(주)XX공장,21/BAV0708B-C01,임가공,GA,Skelp,SGARC340,1.01 x 1584.9 x C,1,21910,1776.0,21/BAV0708B-P01,제품,21660,98.86,1.01 x 1568 x C,10860.0,10860,10838,AG,306.0,98.0,394.0,160.0,384.0,148.0,361,135,OO제철(주)XX,0,1
7,44407,0.8,1545.2,1530.0,15.200000000000044,0.8≤t＜0.9,1500≤w＜1600,6mm↑,일반,GI 외,290,2298,20210730,STL,DP210729041,OO철강(주)XX공장,21/BAV7714-C01,임가공,GI,Skelp,KS-SGCC,0.807 x 1545.2 x C,1,29450,3058.0,21/BAV7714-P05,제품,29180,99.08,0.807 x 1530 x C,4860.0,4860,4860,XX,430.0,201.0,425.0,201.0,382.0,182.0,412,195,OO제철(주)XX,1,0
1,44222,2.0,1353.8,1338.0,15.799999999999956,1.9≤t＜5.0,1300≤w＜1400,6mm↑,80K,GI 외,430,355,20210126,STL,DP210125289,OO철강(주)XX공장,21/CQL027-C01,임가공,GA,Skelp,SGAFC780DP,2.034 x 1353.8 x C,1,26820,1265.0,21/CQL027-P01,제품,26570,99.07,2.034 x 1338 x C,13330.0,13330,13253,AG,380.0,143.0,401.0,163.0,418.0,164.0,400,157,OO제철(주)XX,0,1
2,44250,0.6,1380.5,1274.0,106.5,0.6≤t＜0.7,1200≤w＜1300,6mm↑,일반,GI 외,200,601,20210223,STL,DP210217051,OO철강(주)XX공장,21/BAC1004C-C01,임가공,GA,Skelp,SGARC340,0.661 x 1380.5 x C,1,8770,1226.0,21/BAC1004C-P01,제품,8110,92.47,0.661 x 1274 x C,8110.0,8110,8093,AG,280.0,100.0,280.0,100.0,277.0,91.0,279,97,OO제철(주)XX,1,0
4,44309,1.1,1222.3,1222.3,0.0,1.1≤t＜1.2,1200≤w＜1300,정정,일반,GI 외,310,1100,20210423,STL,DP210410030,OO철강(주)XX공장,21/BAS7527C-C01,임가공,CR,Skelp,EN-DC01 A,1.108 x 1222.3 x C,1,8720,829.0,21/BAS7527C-P01,제품,8700,99.77,1.108 x 1222.3 x C,8700.0,8700,8720,AG,0.0,0.0,0.0,0.0,0.0,0.0,0,0,OO제철(주)XX,0,1
1,44225,0.8,1557.5,1530.0,27.5,0.8≤t＜0.9,1500≤w＜1600,6mm↑,일반,GI 외,290,424,20210129,STL,DP210128097,OO철강(주)XX공장,21/BAR1719-C01,임가공,GI,Skelp,KS-SGCC,0.804 x 1557.5 x C,1,21380,2211.0,21/BAR1719-P03,제품,20690,96.77,0.804 x 1530 x C,4210.0,4210,4201,XX,393.0,160.0,438.0,201.0,384.0,184.0,405,182,OO제철(주)XX,1,0
6,44363,0.6,1528.6,1389.0,139.5999999999999,0.6≤t＜0.7,1300≤w＜1400,6mm↑,일반,GI 오일링,240,1859,20210616,STL,DP210616051,OO철강(주)XX공장,21/BAU3016B-C01,임가공,GI,Skelp,SGCUD,0.627 x 1528.6 x C,1,9950,1338.0,21/BAU3016B-P01,제품,9010,90.55,0.627 x 1389 x C,9010.0,9010,9041,AG,0.0,0.0,0.0,0.0,0.0,0.0,0,0,OO제철(주)XX,0,1
1,44223,0.7,1243.4,1225.0,18.40000000000009,0.7≤t＜0.8,1200≤w＜1300,6mm↑,일반,GI 외,220,374,20210127,STL,DP210125246,OO철강(주)XX공장,21/BAQ9837C-C01,임가공,GI,Skelp,KS-SGCC,0.748 x 1243.4 x C,1,21840,3024.0,21/BAQ9837C-P02,제품,21560,98.72,0.748 x 1225 x C,10830.0,10830,10758,XX,320.0,128.0,392.0,169.0,373.0,166.0,362,154,OO제철(주)XX,1,0
5,44327,1.2,1222.0,1222.0,0.0,1.2≤t＜1.3,1200≤w＜1300,정정,일반,GI 외,320,1467,20210511,STL,DP210504175,OO철강(주)XX공장,21/BAT0046C-C01,임가공,GI,Skelp,A653-CS/B,1.242 x 1222 x C,1,8270,724.0,21/BAT0046C-P01,제품,8260,99.88,1.242 x 1222 x C,8260.0,8260,8270,XX,0.0,0.0,0.0,0.0,0.0,0.0,0,0,OO제철(주)XX,0,1
5,44321,1.3,1327.3,1327.3,0.0,1.3≤t＜1.4,1300≤w＜1400,정정,60K,GI 외,350,1253,20210505,STL,DP210504068,OO철강(주)XX공장,21/CRF977B-C01,임가공,CR,Skelp,SPFC590,1.384 x 1327.3 x C,1,12530,882.0,21/CRF977B-P01,제품,12490,99.68,1.384 x 1327.3 x C,12490.0,12490,12530,AH,0.0,0.0,0.0,0.0,0.0,0.0,0,0,OO제철(주)XX,0,1
5,44341,2.0,1277.0,1277.0,0.0,1.9≤t＜5.0,1200≤w＜1300,정정,일반,GI 외,430,1640,20210525,STL,DP210517270,OO철강(주)XX공장,21/BAT6416A-C01,임가공,GA,Skelp,SGACC,2.006 x 1277 x C,1,9070,456.0,21/BAT6416A-P01,제품,7420,81.81,2.006 x 1277 x C,7420.0,7420,9070,AH,461.0,166.0,454.0,165.0,406.0,138.0,440,156,OO제철(주)XX,1,0
2,44242,2.0,1207.2,1207.2,0.0,1.9≤t＜5.0,1200≤w＜1300,정정,일반,GI 외,430,565,20210215,STL,DP210215014,OO철강(주)XX공장,21/BAQ9129B-P01,임가공,GA,Skelp,SGACEN,2.017 x 1207.2 x C,1,12710,673.0,21/BAQ9129B-P02,제품,12710,100.0,2.017 x 1207.2 x C,12710.0,12710,12710,AH,0.0,0.0,0.0,0.0,0.0,0.0,0,0,OO제철(주)XX,0,1
5,44340,1.7,1445.7,1445.7,0.0,1.7≤t＜1.8,1400≤w＜1500,정정,60K,GI 외,430,1621,20210524,STL,DP210520120,OO철강(주)XX공장,21/CRJ449C-F02,자사임,GA,Skelp,SGAFC590DP,1.785 x 1445.7 x C,1,10930,0.0,21/CRJ449C-P03,제품,10920,99.91,1.785 x 1445.7 x C,10920.0,10920,10930,AG,0.0,0.0,0.0,0.0,0.0,0.0,0,0,OO제철(주)XX,0,1
4,44300,0.5,1551.5,1530.0,21.5,0.5≤t≤0.6,1500≤w＜1600,6mm↑,일반,GI 외,200,999,20210414,STL,DP210409166,OO철강(주)XX공장,21/BAS7349-C01,임가공,GI,Skelp,KS-SGCC,0.507 x 1551.5 x C,1,26350,4335.0,21/BAS7349-P06,제품,25990,98.63,0.507 x 1530 x C,4300.0,4300,4331,XX,279.0,138.0,245.0,127.0,189.0,80.0,238,115,OO제철(주)XX,1,0
3,44271,0.6,1599.7,1539.0,60.700000000000045,0.6≤t＜0.7,1500≤w＜1600,6mm↑,일반,GI 외,230,693,20210316,STL,DP210311029,OO철강(주)XX공장,21/BAR3352B-C01,임가공,GA,Skelp,SGACUD,0.615 x 1599.7 x C,1,16300,2135.0,21/BAR3352B-P02,제품,15690,96.26,0.615 x 1539 x C,7850.0,7850,7841,AG,330.0,151.0,323.0,152.0,299.0,137.0,317,147,OO제철(주)XX,1,0
1,44225,0.8,1557.5,1530.0,27.5,0.8≤t＜0.9,1500≤w＜1600,6mm↑,일반,GI 외,290,426,20210129,STL,DP210128097,OO철강(주)XX공장,21/BAR1719-C01,임가공,GI,Skelp,KS-SGCC,0.804 x 1557.5 x C,1,21380,2211.0,21/BAR1719-P05,제품,20690,96.77,0.804 x 1530 x C,3840.0,3840,4201,XX,200.0,44.0,201.0,56.0,218.0,57.0,206,52,OO제철(주)XX,0,1
1,44221,1.7,1120.1,1114.0,6.099999999999909,1.7≤t＜1.8,1100≤w＜1200,6mm↑,일반,GI 외,370,305,20210125,STL,DP210113041,OO철강(주)XX공장,21/BAQ5978B-C01,임가공,GA,Skelp,SGACUD,1.795 x 1120.1 x C,1,12890,826.0,21/BAQ5978B-P01,제품,12810,99.38,1.795 x 1114 x C,12810.0,12810,12820,AG,233.0,55.0,288.0,60.0,315.0,58.0,279,58,OO제철(주)XX,0,1
4,44293,0.6,1342.9,1342.9,0.0,0.6≤t＜0.7,1300≤w＜1400,정정,일반,GI 외,200,929,20210407,STL,DP210405098,OO철강(주)XX공장,21/BAS6688A-C01,임가공,GA,Skelp,SGACUD,0.657 x 1342.9 x C,1,13150,1924.0,21/BAS6688A-P01,제품,13010,98.94,0.657 x 1342.9 x C,13010.0,13010,13150,AL,287.0,144.0,291.0,153.0,285.0,140.0,288,146,OO제철(주)XX,1,0
4,44314,0.9,1220.2,1201.0,19.200000000000045,0.9≤t＜1.0,1200≤w＜1300,6mm↑,일반,GI 오일링,330,1165,20210428,STL,DP210419020,OO철강(주)XX공장,21/BAS9511-C01,임가공,GI,Skelp,PSA-ES+Z,0.971 x 1220.2 x C,1,21310,2317.0,21/BAS9511-P01,제품,20960,98.36,0.971 x 1201 x C,20960.0,20960,20975,QG,357.0,159.0,383.0,173.0,387.0,163.0,376,165,OO제철(주)XX,1,0
5,44336,1.5,1286.4,1272.0,14.400000000000093,1.5≤t＜1.6,1200≤w＜1300,6mm↑,60K,GI 외,360,1571,20210520,STL,DP210517269,OO철강(주)XX공장,21/CRJ611-C01,임가공,GA,Skelp,SGAFC590DP,1.593 x 1286.4 x C,1,25790,1623.0,21/CRJ611-P01,제품,25450,98.68,1.593 x 1272 x C,12750.0,12750,12751,AG,364.0,161.0,372.0,152.0,391.0,151.0,376,155,OO제철(주)XX,1,0
5,44336,1.4,1260.6,1248.0,12.599999999999907,1.4≤t＜1.5,1200≤w＜1300,6mm↑,80K,GI 외,350,1564,20210520,STL,DP210517256,OO철강(주)XX공장,21/CRK790-C01,임가공,GA,Skelp,SGAFC780DP,1.426 x 1260.6 x C,1,27520,1993.0,21/CRK790-P02,제품,27290,99.16,1.426 x 1248 x C,13630.0,13630,13622,AG,400.0,155.0,416.0,155.0,401.0,134.0,406,148,OO제철(주)XX,1,0
7,44379,0.7,1005.5,1000.0,5.5,0.7≤t＜0.8,1000≤w＜1100,6mm↓,일반,GI 외,200,1990,20210702,STL,DP210701085,OO철강(주)XX공장,21/BAU8391A-C01,임가공,GA,Skelp,SGACC,0.701 x 1005.5 x C,1,11410,2090.0,21/BAU8391A-P01,제품,11280,98.86,0.701 x 1000 x C,11280.0,11280,11348,AG,215.0,52.0,256.0,57.0,287.0,56.0,253,55,OO제철(주)XX,0,1
7,44383,0.8,877.9,864.0,13.899999999999975,0.8≤t＜0.9,800≤w＜900,6mm↑,80K,GI 외,200,2029,20210706,STL,DP210705114,OO철강(주)XX공장,21/CRV940-C01,임가공,CR,Skelp,ISC SPFC780DP,0.807 x 877.9 x C,1,14190,2587.0,21/CRV940-P01,제품,13970,98.45,0.807 x 864 x C,6980.0,6980,6983,AH,304.0,160.0,310.0,160.0,313.0,148.0,309,156,OO제철(주)XX,1,0
5,44336,1.6,953.1,884.0,69.10000000000002,1.6≤t＜1.7,800≤w＜900,6mm↑,80K,GI 외,310,1557,20210520,STL,DP210506233,OO철강(주)XX공장,21/CRE817-C01,임가공,CR,Skelp,ISC SPFC780DP,1.617 x 953.1 x C,1,20600,1724.0,21/CRE817-P02,제품,19110,92.77,1.617 x 884 x C,9580.0,9580,9553,AH,410.0,163.0,402.0,163.0,383.0,154.0,398,160,OO제철(주)XX,1,0
1,44201,2.0,1389.4,1389.4,0.0,1.9≤t＜5.0,1300≤w＜1400,정정,일반,GI 외,430,30,20210105,STL,DP210104030,OO철강(주)XX공장,21/BAQ3709B-C01,임가공,GA,Skelp,SGACC,2.013 x 1389.4 x C,1,10810,498.0,21/BAQ3709B-P01,제품,10850,100.37,2.013 x 1389.4 x C,10850.0,10850,10810,AH,0.0,0.0,0.0,0.0,0.0,0.0,0,0,OO제철(주)XX,0,1
7,44398,2.0,1534.0,1534.0,0.0,1.9≤t＜5.0,1500≤w＜1600,정정,일반,GI 외,430,2160,20210721,STL,DP210716008,OO철강(주)XX공장,21/BAV4091B-C01,임가공,PO,Skelp,KS-SPHC,2.026 x 1534 x C,1,22020,909.0,21/BAV4091B-P02,제품,21320,96.82,2.026 x 1534 x C,10620.0,10620,11010,AG,510.0,201.0,528.0,201.0,461.0,161.0,500,188,OO제철(주)XX,1,0
2,44250,1.7,1330.1,1324.0,6.099999999999909,1.7≤t＜1.8,1300≤w＜1400,6mm↑,60K,GI 외,430,600,20210223,STL,DP210216057,OO철강(주)XX공장,21/CQL416A-C01,임가공,CR,Skelp,SPFC590DP,1.796 x 1330.1 x C,1,14390,781.0,21/CQL416A-P01,제품,14310,99.44,1.796 x 1324 x C,14310.0,14310,14324,AH,276.0,41.0,317.0,47.0,341.0,46.0,311,45,OO제철(주)XX,0,1
1,44224,0.6,1574.7,1555.0,19.700000000000045,0.6≤t＜0.7,1500≤w＜1600,6mm↑,일반,GI 외,230,401,20210128,STL,DP210127031,OO철강(주)XX공장,21/BAQ8068-C01,임가공,GA,Skelp,SGACC,0.605 x 1574.7 x C,1,25330,3426.0,21/BAQ8068-P01,제품,25060,98.93,0.605 x 1555 x C,12490.0,12490,12507,AL,364.0,164.0,356.0,165.0,353.0,156.0,358,162,OO제철(주)XX,1,0
4,44287,1.8,1271.6,1256.0,15.599999999999907,1.8≤t＜1.9,1200≤w＜1300,6mm↑,80K,GI 외,430,870,20210401,STL,DP210330066,OO철강(주)XX공장,21/CQY672-C01,임가공,GA,Skelp,SGAFC780DP,1.812 x 1271.6 x C,1,26700,1500.0,21/CQY672-P01,제품,26360,98.73,1.812 x 1256 x C,13290.0,13290,13186,AG,358.0,139.0,385.0,161.0,384.0,148.0,376,149,OO제철(주)XX,0,1
7,44400,0.6,1102.0,905.0,197.0,0.6≤t＜0.7,900≤w＜1000,6mm↑,일반,GI 외,200,2196,20210723,STL,DP210722031,OO철강(주)XX공장,21/BAU7314-C01,임가공,GA,Skelp,SGARC340,0.658 x 1102 x C,1,25440,4566.0,21/BAU7314-P01,제품,20950,82.35,0.658 x 905 x C,10510.0,10510,10446,AG,264.0,121.0,306.0,154.0,318.0,139.0,296,138,OO제철(주)XX,1,0
5,44321,0.6,1361.9,1361.9,0.0,0.6≤t＜0.7,1300≤w＜1400,정정,60K,GI 외,200,1277,20210505,STL,DP210504124,OO철강(주)XX공장,21/CRB970B-C01,임가공,CR,Skelp,SPFC590,0.691 x 1361.9 x C,1,13170,1810.0,21/CRB970B-P01,제품,13150,99.85,0.691 x 1361.9 x C,13150.0,13150,13170,AH,0.0,0.0,0.0,0.0,0.0,0.0,0,0,OO제철(주)XX,0,1
2,44231,0.8,1192.1,1180.0,12.099999999999907,0.8≤t＜0.9,1100≤w＜1200,6mm↑,일반,GI 오일링,270,461,20210204,STL,DP210201076,OO철강(주)XX공장,21/BAR0773-C01,임가공,GI,Skelp,EN-DX54D+Z,0.895 x 1192.1 x C,1,25670,3090.0,21/BAR0773-P01,제품,25440,99.1,0.895 x 1180 x C,12700.0,12700,12705,F1,298.0,137.0,302.0,145.0,320.0,139.0,307,140,OO제철(주)XX,1,0
4,44302,1.0,1052.7,1052.7,0.0,1.0≤t＜1.1,1000≤w＜1100,정정,일반,GI 외,250,1027,20210416,STL,DP210415041,OO철강(주)XX공장,21/BAS6813A-C01,임가공,GA,Skelp,SGACC,1.01 x 1052.7 x C,1,9180,1118.0,21/BAS6813A-P01,제품,7990,87.04,1.01 x 1052.7 x C,7990.0,7990,9180,AG,336.0,156.0,325.0,155.0,317.0,147.0,326,153,OO제철(주)XX,1,0
6,44369,0.6,1528.5,1389.0,139.5,0.6≤t＜0.7,1300≤w＜1400,6mm↑,일반,GI 오일링,240,1919,20210622,STL,DP210617026,OO철강(주)XX공장,21/BAT9327B-C01,임가공,GI,Skelp,SGCUD,0.628 x 1528.5 x C,1,21550,2898.0,21/BAT9327B-P02,제품,18540,86.03,0.628 x 1389 x C,9270.0,9270,9792,AG,291.0,102.0,296.0,102.0,322.0,98.0,303,101,OO제철(주)XX,1,0
7,44406,1.2,1503.1,1503.1,0.0,1.2≤t＜1.3,1500≤w＜1600,정정,일반,GI 외,380,2271,20210729,STL,DP210723150,OO철강(주)XX공장,21/CRY325B-C01,임가공,AC,Skelp,SABC1470,1.215 x 1503.1 x C,1,14290,1037.0,21/CRY325B-P01,제품,14190,99.3,1.215 x 1503.1 x C,14190.0,14190,14290,AL,0.0,0.0,0.0,0.0,0.0,0.0,0,0,OO제철(주)XX,0,1
4,44306,0.8,1545.9,1530.0,15.900000000000093,0.8≤t＜0.9,1500≤w＜1600,6mm↑,일반,GI 외,290,1061,20210420,STL,DP210414105,OO철강(주)XX공장,21/BAT0020-C01,임가공,GI,Skelp,KS-SGCC,0.806 x 1545.9 x C,1,26210,2714.0,21/BAT0020-P05,제품,25940,98.97,0.806 x 1530 x C,5220.0,5220,5188,XX,292.0,115.0,337.0,147.0,296.0,119.0,308,127,OO제철(주)XX,1,0
5,44319,1.0,862.2,849.0,13.200000000000044,1.0≤t＜1.1,800≤w＜900,6mm↑,80K,GI 외,210,1210,20210503,STL,DP210429026,OO철강(주)XX공장,21/CRF482-C01,임가공,CR,Skelp,ISC SPFC780DP,1.008 x 862.2 x C,1,17010,2526.0,21/CRF482-P01,제품,16750,98.47,1.008 x 849 x C,8370.0,8370,8375,AH,261.0,101.0,270.0,103.0,291.0,97.0,274,100,OO제철(주)XX,1,0
3,44278,2.0,1502.7,1502.7,0.0,1.9≤t＜5.0,1500≤w＜1600,정정,일반,GI 외,430,786,20210323,STL,DP210322057,OO철강(주)XX공장,21/CQW006-C01,임가공,CR,Skelp,EN-HC340LA,2.014 x 1502.7 x C,1,20810,883.0,21/CQW006-P01,제품,20800,99.95,2.014 x 1502.7 x C,20800.0,20800,20810,AG,506.0,202.0,506.0,202.0,475.0,174.0,496,193,OO제철(주)XX,1,0
6,44371,2.6,1219.4,1179.0,40.40000000000009,1.9≤t＜5.0,1100≤w＜1200,6mm↑,일반,GI 외,410,1956,20210624,STL,DP210617025,OO철강(주)XX공장,21/BAU6655B-C01,임가공,PO,Skelp,ISH SAPH440-P,2.627 x 1219.4 x C,1,15420,618.0,21/BAU6655B-P01,제품,14900,96.63,2.627 x 1179 x C,14900.0,14900,14909,AG,319.0,102.0,394.0,102.0,483.0,92.0,399,99,OO제철(주)XX,0,1
7,44400,0.8,894.2,874.0,20.200000000000045,0.8≤t＜0.9,800≤w＜900,6mm↑,일반,GI 외,200,2191,20210723,STL,DP210722023,OO철강(주)XX공장,21/BAV6779-C01,임가공,GA,Skelp,SGACUD,0.804 x 894.2 x C,1,16400,2934.0,21/BAV6779-P02,제품,16020,97.68,0.804 x 874 x C,8020.0,8020,8015,AH,360.0,160.0,361.0,160.0,349.0,155.0,357,158,OO제철(주)XX,1,0
5,44329,0.8,1541.6,1530.0,11.599999999999907,0.8≤t＜0.9,1500≤w＜1600,6mm↑,일반,GI 외,290,1493,20210513,STL,DP210503115,OO철강(주)XX공장,21/BAT5747-C01,임가공,GI,Skelp,KS-SGCC,0.804 x 1541.6 x C,1,25960,2715.0,21/BAT5747-P05,제품,25370,97.73,0.804 x 1530 x C,5040.0,5040,5153,XX,234.0,82.0,257.0,103.0,229.0,65.0,240,83,OO제철(주)XX,0,1
1,44201,1.9,1277.7,1277.7,0.0,1.9≤t＜5.0,1200≤w＜1300,정정,일반,GI 외,430,43,20210105,STL,DP210104042,OO철강(주)XX공장,21/BAQ3490A-C01,임가공,GA,Skelp,SGACC,1.999 x 1277.7 x C,1,9740,491.0,21/BAQ3490A-P01,제품,9780,100.41,1.999 x 1277.7 x C,9780.0,9780,9740,AH,0.0,0.0,0.0,0.0,0.0,0.0,0,0,OO제철(주)XX,0,1
7,44404,0.6,1572.9,1560.0,12.900000000000093,0.6≤t＜0.7,1500≤w＜1600,6mm↑,일반,GI 외,230,2237,20210727,STL,DP210716003,OO철강(주)XX공장,21/BAV4599B-C01,임가공,GI,Skelp,KS-SGCC,0.634 x 1572.9 x C,1,15610,2026.0,21/BAV4599B-P02,제품,15370,98.46,0.634 x 1560 x C,7630.0,7630,7741,XX,290.0,110.0,281.0,110.0,279.0,106.0,283,109,OO제철(주)XX,1,0
7,44393,3.0,1221.3,1221.3,0.0,1.9≤t＜5.0,1200≤w＜1300,정정,일반,GI 외,430,2132,20210716,STL,DP210715067,OO철강(주)XX공장,21/BAV5042B-C01,임가공,PO,Skelp,SPHC-P,3.014 x 1221.3 x C,1,12160,422.0,21/BAV5042B-P01,제품,12150,99.92,3.014 x 1221.3 x C,12150.0,12150,12160,AH,0.0,0.0,0.0,0.0,0.0,0.0,0,0,OO제철(주)XX,0,1
3,44267,2.3,979.6,979.6,0.0,1.9≤t＜5.0,900≤w＜1000,정정,일반,GI 외,380,664,20210312,STL,DP210310069,OO철강(주)XX공장,21/BAS0686A-C01,임가공,HG,Skelp,KS-SGH365Y,2.359 x 979.6 x C,1,9160,509.0,21/BAS0686A-P01,제품,9160,100.0,2.359 x 979.6 x C,9160.0,9160,9160,XX,0.0,0.0,0.0,0.0,0.0,0.0,0,0,OO제철(주)XX,0,1
5,44321,0.7,1221.4,1221.4,0.0,0.7≤t＜0.8,1200≤w＜1300,정정,일반,GI 외,220,1271,20210505,STL,DP210504111,OO철강(주)XX공장,21/BAT4813C-C01,임가공,CR,Skelp,SPCC,0.79 x 1221.4 x C,1,9230,1232.0,21/BAT4813C-P01,제품,9220,99.89,0.79 x 1221.4 x C,9220.0,9220,9230,AG,0.0,0.0,0.0,0.0,0.0,0.0,0,0,OO제철(주)XX,0,1
1,44217,1.4,993.2,993.2,0.0,1.4≤t＜1.5,900≤w＜1000,정정,60K,GI 외,290,295,20210121,STL,DP210120039,OO철강(주)XX공장,21/CQK163B-C01,임가공,CR,Skelp,SPFC590,1.414 x 993.2 x C,1,10610,977.0,21/CQK163B-P01,제품,10540,99.34,1.414 x 993.2 x C,10540.0,10540,10610,AH,0.0,0.0,0.0,0.0,0.0,0.0,0,0,OO제철(주)XX,0,1
4,44301,0.7,858.0,850.0,8.0,0.7≤t＜0.8,800≤w＜900,6mm↑,80K,GI 외,200,1010,20210415,STL,DP210412286,OO철강(주)XX공장,21/CQY118-C01,임가공,GA,Skelp,SGAFC780DP,0.704 x 858 x C,1,13940,2969.0,21/CQY118-P01,제품,13790,98.92,0.704 x 850 x C,13790.0,13790,13810,AG,220.0,56.0,271.0,58.0,313.0,56.0,268,57,OO제철(주)XX,0,1
3,44286,1.2,1207.6,1191.0,16.59999999999991,1.2≤t＜1.3,1100≤w＜1200,6mm↑,일반,GI 외,310,850,20210331,STL,DP210330060,OO철강(주)XX공장,21/CQS083-C01,임가공,AC,Skelp,SABC1470,1.232 x 1207.6 x C,1,25330,2256.0,21/CQS083-P02,제품,25000,98.7,1.232 x 1191 x C,12510.0,12510,12491,AL,340.0,119.0,342.0,121.0,362.0,122.0,348,121,OO제철(주)XX,1,0
1,44215,3.9,875.9,875.9,0.0,1.9≤t＜5.0,800≤w＜900,정정,60K,GI 외,350,222,20210119,STL,DP210101018,OO철강(주)XX공장,21/BAQ2469B-C01,임가공,PO,Skelp,ISH SPFH590FB-P,3.997 x 875.9 x C,1,9700,355.0,21/BAQ2469B-P01,제품,9690,99.9,3.997 x 875.9 x C,9690.0,9690,9700,AH,0.0,0.0,0.0,0.0,0.0,0.0,0,0,OO제철(주)XX,0,1
